,raw_acc,raw_vacc,raw_loss,raw_vloss
0,0.75934297,0.8046485781669617,0.550012583528881,0.46378698771872046
1,0.81092554,0.6220254302024841,0.4330450303992123,2.135820123063443
2,0.82615113,0.6884338855743408,0.39813019856267434,1.2572605301810023
3,0.8320568,0.6834532618522644,0.38422319279959405,2.050640187928207
4,0.836117,0.7421140074729919,0.3726653484532212,1.3579061578569587
5,0.84691334,0.8018815517425537,0.3539416083946234,0.498441419188463
6,0.8540186,0.8278915286064148,0.3423204017381799,0.45384095526724544
7,0.86453813,0.7105699777603149,0.323112476611254,0.6126477481023211
8,0.8737658,0.537908136844635,0.3014328730159155,2.288167388517024
9,0.8772723,0.49031543731689453,0.2930810426262084,2.371481032565846
10,0.8780105,0.7902600765228271,0.2931043631868564,0.5212362717381485
11,0.8796715,0.8312119245529175,0.28832526264363817,0.37623597176020884
12,0.89129835,0.8821250796318054,0.2696047152726096,0.28156050276083383
13,0.8865922,0.859435498714447,0.27695495735304243,0.3442799581898202
14,0.8922211,0.7260652780532837,0.26224081722739834,0.8208220788109151
15,0.8959122,0.8926397562026978,0.25023171287643586,0.2710927345670912
16,0.89941865,0.6823464035987854,0.251803318977554,0.7518516448761919
17,0.9023715,0.7852794528007507,0.2392062147357559,0.4969079916607166
18,0.910215,0.6956281065940857,0.22014246842919916,0.9377052985836803
19,0.910215,0.8682900071144104,0.22520120860334142,0.3216186127216696
20,0.9061548,0.6762589812278748,0.23707262372232468,0.8068858354657015
21,0.90680075,0.6646375060081482,0.23178121790219752,0.8646436555648154
22,0.9095691,0.6502490043640137,0.22131620925148443,1.4874513059541146
23,0.91482884,0.7648035287857056,0.2136302851212688,0.6876920853521392
24,0.9202731,0.7625899314880371,0.19968347030586012,0.5087760825990377
25,0.92682475,0.9131156802177429,0.17850782384321986,0.22203512241580436
26,0.92848575,0.9247371554374695,0.1769711917753181,0.18800078077611834
27,0.9334687,0.8278915286064148,0.1726911749638864,0.3909106805434066
28,0.92876256,0.9097952246665955,0.17830815459184346,0.23010084867543387
29,0.93706745,0.8555617332458496,0.16407649799916008,0.4315244868175061
30,0.9376211,0.8981737494468689,0.15629590579567332,0.2656266454774237
31,0.94214267,0.9037078022956848,0.14881775021426538,0.2435873596870774
32,0.9455569,0.8633093237876892,0.13865203520320402,0.4067335590909843
